repo,commit,parent,commit_date,removed_dep,commit_message,native_replacement_evidence,native_migration_score,lines_of_code_before,lines_of_code_after,avg_complexity_before,avg_complexity_after
Unitech/pm2,1def3d8fb96823ab157b62d3b677f528a2223f48,65df2e407523db192287d2b140ef8e073ee9d1e4,2021-06-07T14:19:28+02:00,ps-list,prep pm2@5.0.0,False,0,,,,
Unitech/pm2,afacd98e7ee9e3b65b0fc0b98e96b9b8a1ffd224,5e18920dff821ea9ebf4dc7ae6efcd83a53c560a,2021-02-01T18:55:06-08:00,sprintf-js,refactor: replace sprintf-js with fast-printf,False,0,,,,
Unitech/pm2,5e18920dff821ea9ebf4dc7ae6efcd83a53c560a,b743ce064f0c0e553e2092e11b44eee4c78d9632,2021-01-31T15:41:15+01:00,systeminformation,pm2@4.5.4,False,0,,,,
Unitech/pm2,593b43ca6671106e5bcd749477f486092477291a,42a10f4abbda88eab68695ec363f7b43ae1af632,2020-04-23T17:33:35+02:00,shelljs,various fixes for N14,False,0,,,,
Unitech/pm2,9d763edd9c76b06cea29a931db8958dbc8ed52c8,3980bffc748fcfe581c7459e49dc81d415fbd579,2020-04-19T11:57:49+02:00,cli-table-redemption,cli-table-redemption -> cli-tableau,False,0,,,,
Unitech/pm2,7a5da591f55fc419a8813cf412d3a56ef2733b1b,195eb6e75f15d5dee67d7c52f31c34a666f40a82,2020-04-13T12:21:41+02:00,date-fns,drop date-fns,False,0,,,,
Unitech/pm2,195eb6e75f15d5dee67d7c52f31c34a666f40a82,526756d9f087f31c0f62285b6c799fd031969998,2020-04-13T11:01:34+02:00,lodash,drop lodash lib,False,0,,,,
Unitech/pm2,ac2ca921fef5b5cb61bf5ed7d7a9387798cde72b,1cf0a33a397d41e0bbf7e5a8898a93639c370e41,2019-12-02T15:17:42+01:00,moment,replace moment with dayjs,False,0,,,,
Unitech/pm2,fde4129b9661c64a888d0f40b2a12dda1dc50b38,e71f4708166dc1482033a16ce2fb516e86fd6d16,2019-10-15T15:35:16+02:00,systeminformation,fix: make systeminformation as optional module #4457,False,0,,,,
Unitech/pm2,581dd2f434880cbdd1643141a25aef844d1a2177,94815990e6449290b6d495a13c7aae10149a89fd,2019-05-07T11:05:20-07:00,v8-compile-cache,chore: force node>8 + upgrade chokidar to 3.0 + remove v8-compile-cache not needed anymore + force slice if env var too long in pm2 show,False,0,,,,
Unitech/pm2,b8e35009294b9cee7772062d7320e49686a5813d,f54bff10c67ea3493fedb71938316fdf6cda3f8f,2019-04-05T15:33:18+02:00,nssocket,chore: remove unused package + remove node 4 testing on travis,False,0,,,,
Unitech/pm2,76ceb2fd52a2e5acbf03deacc3fa8a120a197023,8692a1daf7b4b7dfb8a4d6ec3363ac0cc62203a8,2018-07-10T11:50:11+02:00,coffee-script,fix: drop coffee-script (installed via pm2 install coffeescript),False,0,,,,
Unitech/pm2,4576b4c97bc685c9d774018d6b29c918abd7cb8d,53ca18c12868ab177b60a4edff2ccaa8127e301f,2018-05-17T19:47:49+02:00,fs-extra,refactor: replace fs-extra with node calls,False,0,,,,
Unitech/pm2,53ca18c12868ab177b60a4edff2ccaa8127e301f,294038d76272a915e3addc67d3694717a9f7d704,2018-05-17T15:42:43+02:00,keymetrics-agent,chore: upgrade all modules + keymetrics-agent -> pm2/agent + increase version enabling v8-compile-cache,False,0,,,,
Unitech/pm2,ae098962df35eee7f482dc0a514fd29a02a5f4ad,e8cd7131a6b9c9d497a2079bcbfc03770a753a06,2018-05-17T14:45:21+02:00,pm2.io,chore: pm2.io -> @pm2/io,False,0,,,,
Unitech/pm2,36834c2c00d496e04c38abaca30202eb650015c4,157b106df78af1d28d37bbea069b926de4dceca5,2018-05-11T01:33:53+02:00,ms,chore: delete old stagnating pmx inside test,False,0,,,,
Unitech/pm2,36834c2c00d496e04c38abaca30202eb650015c4,157b106df78af1d28d37bbea069b926de4dceca5,2018-05-11T01:33:53+02:00,json-stringify-safe,chore: delete old stagnating pmx inside test,False,0,,,,
Unitech/pm2,adcbebc3f6419cd97c5ea99f3c3a6789585bda66,eeeb2988f8886e405aea107db3b888fc1fc929f8,2018-05-11T00:50:49+02:00,@keymetrics/pmx,chore: pmx -> pm2.io,False,0,,,,
Unitech/pm2,830fc15fad1aee95e65b2681482b03369f1f97d7,dfb1f7ced88161f567988da0a5e5530d3d7171c7,2018-03-27T11:10:03+02:00,coffee-script,chore: remove unused dependency,False,0,,,,
Unitech/pm2,13d6565c72e3596d05f87bfc8be15d3ee45fb279,84796956347ca638750fe89cb5545e2a90a0f2c2,2018-02-26T15:54:14+01:00,coffee-script,chore: remove coffee and livescript dependencies,False,0,,,,
Unitech/pm2,13d6565c72e3596d05f87bfc8be15d3ee45fb279,84796956347ca638750fe89cb5545e2a90a0f2c2,2018-02-26T15:54:14+01:00,livescript,chore: remove coffee and livescript dependencies,False,0,,,,
Unitech/pm2,29df82780391b8f9766545f79c839e79df510e73,4136626b71d4565ffeca2cf079ded764a995b150,2018-01-25T02:49:53+01:00,v8-profiler-node8,remove v8-profiler-node8 [skip-ci],False,0,,,,
Unitech/pm2,6d979bcdb53931362fbe637b5795e12c942e82b7,6d8931a3981873ee8fac819debd0072da785b7a6,2017-06-28T21:06:47+02:00,cli-table,Bump cli-table fix #2972,False,0,,,,
Unitech/pm2,ad733d638d6722ea6231c2cc35634d9dd3a62987,0a8937af253f5d455fcb8ea53df120c54b0cc3bf,2017-02-02T17:16:50+01:00,pm2-multimeter,(dashboard) drop pm2 monit and replace by dashboard by default,False,0,,,,
Unitech/pm2,34b1f094c5a0119003b720c7d95b6ff93c5254f7,fa5955262f0ead3f7db0d3cf71312537754391f9,2016-10-30T15:05:28+01:00,cli-table2,(cli) switch batch to cli-table for faster bin load,False,0,,,,
Unitech/pm2,117eec1062e7d38eca77b934b6265e0b37082729,3e15fd8cc8787fbe0a2a98706324df6a97a68d8e,2016-07-24T11:33:12-07:00,coffee-script,now transpilators are optionnal and installable via pm2 install,False,0,,,,
Unitech/pm2,a2419129393af7b60a8632f1a7588e334f66a8b2,3f524bd2b019334552ba1173d1d8f7e0a19aa469,2016-07-05T16:31:46+02:00,cache-require-paths,remove cache-require-paths + upgrade pidusage,False,0,,,,
Unitech/pm2,1bf6de40dca18404d470cf4994929f9560ee457f,676df915aca20a3f42c308e44922f15bae25ddc1,2016-07-04T19:09:27+02:00,v8-profiler,remove v8-profiler dependency,False,0,,,,
Unitech/pm2,2817e7176c9d8582eee78b29cb5b6d57695929bb,1145371e08c8e49780e0ae55847a2f0d1e2212a9,2016-07-01T16:14:55+02:00,v8-profiler,drop v8-profiler,False,0,,,,
Unitech/pm2,5153fd85705507b34ea8ffc3885a944f584d4f78,8602b7ea6960015eb760da0c51dd2e71d1888fb7,2016-06-28T12:19:58+02:00,coffee-script,coffee-script is also in devDependencies,False,0,,,,
Unitech/pm2,730fdfabf00b052f25aca56bd77c0660be27ecf0,cc131075674049b007d8613cc1173ed5b27e5917,2016-06-20T22:30:39+02:00,v8-profiler,add new command snapshot,False,0,,,,
Unitech/pm2,c4da9d3ff245446c17351dc8a156f5a64c984a64,1b076e5d7d330fcf8ae01dde027b47d156350a45,2016-05-03T17:18:43+02:00,cli-table,Add Makefile / change cli-table to cli-table2,False,0,,,,
Unitech/pm2,6722f7ee03dff9489000d68616987e5d7638f15c,5dc50b14d6397c0c227ab49b3f9d60134acb3092,2015-12-07T12:20:10+01:00,safe-clone-deep,merge safe-clone-deep,False,0,,,,
Unitech/pm2,5dc50b14d6397c0c227ab49b3f9d60134acb3092,b3caff9a94d579e65ae102f3444b5a64e70c7203,2015-12-07T12:17:42+01:00,isbinaryfile,merge isbinaryfile,False,0,,,,
Unitech/pm2,33d7318643c3b287a6ea315ce277da2e3dba5fce,632ae30988f5dbbe6da5f37d61f9b22e6d208ab7,2015-10-20T06:00:46+02:00,blessed,Removed blessed from dependencies in package.json,False,0,,,,
Unitech/pm2,784d90199f392c863ade45bf1efbe8a21f8136b4,0bdb8d13d0a7cc2890a1b8d4445ab986aff59588,2015-09-23T16:03:46+02:00,colors,remove colors dependency - use chalk in pm2 monit,False,0,,,,
Unitech/pm2,66536fd4230329262ecd40ffbb9233b073992df3,baf7a29b33880578db5cd630bb737dba44249aeb,2015-09-23T15:36:54+02:00,babel,#1639,False,0,,,,
Unitech/pm2,f916f41ec66cd7ee99e9cf1ed000a4d979543bfa,1d6707995e02c00601e343ca444caf20fab51115,2015-08-10T16:19:41+02:00,is-iojs,remove io-js dependency - add execution of executable in PATH,False,0,,,,
Unitech/pm2,4848e5c97447100d2f2aa00db7da0a6a469c02c6,56ccdd28097a06b5c8356fec78c5c7a2b0ff3916,2015-06-09T17:30:16+02:00,json-stringify-safe,avoid safe stringification and JSON.parsing to deep copy and remove circular dependencies + centralize object cloning + reduce data in pm2 pipeline + avoid complex object attached to pm2_env #1326 #1314,False,0,,,,
Unitech/pm2,11cc5b295c23c6b30f5998d728d0207f5268a314,0934d520a7c71486306498ae1f9da65f90feb2c1,2015-03-05T00:27:22-05:00,observe-js,add pm2 publish mechanism with automatic version increment - fix function bug - remove observejs,False,0,,,,
Unitech/pm2,c2c94e63399504e72dc9b81a6b5ab4f2ea578214,2820e5957ea1e04e8f863d9a5853e19f57170730,2015-03-01T21:48:07-05:00,pm2-rpc-fallback,remove pm2-rpc-fallback dependency + remove fallback scripts,False,0,,,,
Unitech/pm2,3ed9411634d5888f7afd73ea16a7c10c98bea377,761d0e6b6f845a938eaf8cb1c0f24a875819a6e0,2015-02-02T22:03:31-05:00,axm,replace axm module by pmx,False,0,,,,
Unitech/pm2,10d921e424b419745187628024eb5d103c3560ad,b76e2aef4d9a3902715d5ccfa4741c88d7d78e62,2015-02-02T19:39:15-05:00,punt,remove punt - 80 port interactionr eady for cl3 and cl4,False,0,,,,
Unitech/pm2,107c346d721e02f492fba5ed0d66d733e3916535,babe8f23e0e05785506b4678bcdf9412d5aab9a0,2014-10-28T17:15:43+01:00,vizionar,replaced old vizionar by new vizion,False,0,,,,
Unitech/pm2,a7ba4f70942d95b113a55f355e93ec91201f14fc,cc77eeeb86ec9f8e96df7d2b16033255ad12ce18,2014-10-15T12:13:50+02:00,pm2-interface,make PM2 compatible with Windows,False,0,,,,
Unitech/pm2,cc77eeeb86ec9f8e96df7d2b16033255ad12ce18,31f42430f2100ec4ba42e2a8cb85d62098254cc9,2014-10-15T12:05:06+02:00,uid-number,remove run-as-user options,False,0,,,,
